# theta1,theta2 in radians, 100 Hz
-1.1781415812,1.9359561086
-1.1781415812,1.9359560667
-1.1781415812,1.9359560248
-1.1781415812,1.9359559830
-1.1781415812,1.9359559411
-1.1781415812,1.9359558992
-1.1781415812,1.9359558573
-1.1781415812,1.9359558154
-1.1781415812,1.9359557735
-1.1781415812,1.9359557317
-1.1781415812,1.9359556898
-1.1781415812,1.9359556479
-1.1781415812,1.9359556060
-1.1781415812,1.9359555641
-1.1781415812,1.9359555222
-1.1781415812,1.9359554803
-1.1781415812,1.9359554385
-1.1781415812,1.9359553966
-1.1781415812,1.9359553547
-1.1781415812,1.9359553128
-1.1781415812,1.9359552709
-1.1781415812,1.9359552290
-1.1781415812,1.9359551872
-1.1781415812,1.9359551453
-1.1781415812,1.9359551034
-1.1781415812,1.9359550615
-1.1781415812,1.9359550196
-1.1781415812,1.9359549777
-1.1781415812,1.9359549358
-1.1781415812,1.9359548940
-1.1781415812,1.9359548521
-1.1781415812,1.9359548102
-1.1781415812,1.9359547683
-1.1781415812,1.9359547264
-1.1781415812,1.9359546845
-1.1781415812,1.9359546427
-1.1781415812,1.9359546008
-1.1781415812,1.9359545589
-1.1781415812,1.9359545170
-1.1781415812,1.9359544751
-1.1781415812,1.9359544332
-1.1781415812,1.9359543913
-1.1781415812,1.9359543495
-1.1781415812,1.9359543076
-1.1781415812,1.9359542657
-1.1781415812,1.9359542238
-1.1781415812,1.9359541819
-1.1781415812,1.9359541400
-1.1781415812,1.9359540981
-1.1781415812,1.9359540563
-1.1781415812,1.9359540144
-1.1781415812,1.9359539725
-1.1781415812,1.9359539306
-1.1781415812,1.9359538887
-1.1781415812,1.9359538468
-1.1781415812,1.9359538050
-1.1781415812,1.9359537631
-1.1781415812,1.9359537212
-1.1781415812,1.9359536793
-1.1781415812,1.9359536374
-1.1781415812,1.9359535955
-1.1781415812,1.9359535536
-1.1781415812,1.9359535118
-1.1781415812,1.9359534699
-1.1781415812,1.9359534280
-1.1781415812,1.9359533861
-1.1781415812,1.9359533442
-1.1781415812,1.9359533023
-1.1781415812,1.9359532605
-1.1781415812,1.9359532186
-1.1781415812,1.9359531767
-1.1781415812,1.9359531348
-1.1781415812,1.9359530929
-1.1781415812,1.9359530510
-1.1781415812,1.9359530091
-1.1781415812,1.9359529673
-1.1781415812,1.9359529254
-1.1781415812,1.9359528835
-1.1781415812,1.9359528416
-1.1781415812,1.9359527997
-1.1781415812,1.9359527578
-1.1781415812,1.9359527159
-1.1781415812,1.9359526741
-1.1781415812,1.9359526322
-1.1781415812,1.9359525903
-1.1781415812,1.9359525484
-1.1781415812,1.9359525065
-1.1781415812,1.9359524646
-1.1781415812,1.9359524228
-1.1781415812,1.9359523809
-1.1781415812,1.9359523390
-1.1781415812,1.9359522971
-1.1781415812,1.9359522552
-1.1781415812,1.9359522133
-1.1781415812,1.9359521714
-1.1781415812,1.9359521296
-1.1781415812,1.9359520877
-1.1781415812,1.9359520458
-1.1781415812,1.9359520039
-1.1781415812,1.9359519620
-1.1781415812,1.9359519201
-1.1781415812,1.9359518783
-1.1781415812,1.9359518364
-1.1781415812,1.9359517945
-1.1781415812,1.9359517526
-1.1781415812,1.9359517107
-1.1781415812,1.9359516688
-1.1781415812,1.9359516269
-1.1781415812,1.9359515851
-1.1781415812,1.9359515432
-1.1781415812,1.9359515013
-1.1781415812,1.9359514594
-1.1781415812,1.9359514175
-1.1781415812,1.9358480491
-1.1781415812,1.9357446807
-1.1781415812,1.9356413123
-1.1781415812,1.9355379438
-1.1781415812,1.9354345754
-1.1781415812,1.9353312070
-1.1781415812,1.9352278386
-1.1781415812,1.9351244702
-1.1781415812,1.9350211017
-1.1781415812,1.9349177333
-1.1781415812,1.9348143649
-1.1781415812,1.9347109965
-1.1781415812,1.9346076280
-1.1781415812,1.9345042596
-1.1781415812,1.9344008912
-1.1781415812,1.9342975228
-1.1781415812,1.9341941544
-1.1781415812,1.9340907859
